text,o4mini_label,4o_mini_label,llama_label,qwen_4b_label,o4mini_label_short,4o_mini_label_short,llama_label_short,qwen_4b_label_short,label,o4mini_drug_labels,4o_mini_drug_labels,llama_drug_labels,qwen_4b_label_short,found_index_terms,DEA_found_index_terms,pubchem_found_index_terms,GPT_found_index_terms,redmed_found_index_terms
"Semantic error, wyel needs s2 its too short, heroin webseries cuz it ended in a cliffhanger",False,False,True,True,F,T,F,T,T,['other'],,['other'],T,['phencyclidine'],['phencyclidine'],[],[],[]
Oh damn man. I was being super serious.,False,False,False,False,F,F,F,F,F,,,['other'],F,[],[],[],[],[]
"Shameful -  taking money from Danny Kinahan, while the cunts flooding Ireland with heroin as people like me were trying to stop it.",True,True,True,True,T,F,T,T,T,['other'],['other'],['Heroin'],T,[],[],[],[],[]
Comes with a bottle of heroin for a housewarming gift.,True,True,True,True,T,T,T,T,T,['other'],['other'],['Heroin'],T,[],[],[],[],[]
"I'm not sure, but I've read that quitting cigarettes is harder than quitting heroin.",False,False,False,False,F,F,F,F,T,['other'],,['other'],F,[],[],[],[],[]
"2 illegal immigrants smuggling $700K in heroin, authorities say",True,True,True,True,T,T,F,T,T,['other'],['other'],['Heroin'],T,[],[],[],[],[]
"Bro. Don't forget, he's Keith Richard's son. Good Anti whiskey and heroin genes.",True,True,True,True,F,T,F,T,T,['other'],['other'],"['Whiskey', 'Heroin']",T,[],[],[],[],[]
I never thought you'd be a junkie because heroin is so passe.,True,True,True,True,T,T,T,T,T,['other'],['other'],['Heroin'],T,[],[],[],[],[]
// oh sorry.  He has been the translator.  I will put another mention.,False,False,False,False,F,F,F,F,F,,,"['Codeine', 'other']",F,[],[],[],[],[]
"#Baseball fans are junkies, and their heroin is the statistic.",False,True,True,True,F,F,F,T,T,['other'],['other'],['Heroin'],T,[],[],[],[],[]
"Crack fentanyl heroin codeine cocaíne marijuana lsd meth adderall speed pcp ecstasy ketamine xanax shrooms morphine tramadol  Ben-u-ron benadryl paracetamol
My favs <3",True,True,True,True,T,T,T,T,T,"['Codeine', 'Fentanyl', 'Methamphetamine', 'Amphetamine', 'Marijuana', 'Phencyclidine', 'Diphenhydramine', 'Morphine', 'Psilocybin', 'LSD', 'Ketamine', 'other', 'MDMA']","['Codeine', 'Fentanyl', 'other', 'Methamphetamine', 'Amphetamine', 'Phencyclidine', 'Diphenhydramine', 'Morphine', 'Psilocybin', 'LSD', 'Ketamine', 'Oxycodone', 'Marijuana', 'MDMA']","['Codeine', 'Buprenorphine', 'Fentanyl', 'Methamphetamine', 'Amphetamine', 'Phencyclidine', 'Diphenhydramine', 'Heroin', 'Morphine', 'Tramadol', 'Paracetamol', 'Psilocybin', 'LSD', 'Ketamine', 'Marijuana', 'Alprazolam', 'Cocaine', 'MDMA']",T,"['diphenhydramine', 'methamphetamine', 'lsd', 'phencyclidine', 'codeine', 'ketamine', 'mdma', 'fentanyl', 'morphine', 'amphetamine']","['methamphetamine', 'lsd', 'ketamine', 'codeine', 'fentanyl', 'morphine']","['diphenhydramine', 'methamphetamine', 'lsd', 'ketamine', 'codeine', 'mdma', 'fentanyl', 'morphine']","['methamphetamine', 'lsd', 'phencyclidine', 'codeine', 'ketamine', 'fentanyl', 'morphine', 'amphetamine']","['methamphetamine', 'lsd', 'phencyclidine', 'codeine', 'ketamine', 'fentanyl', 'morphine', 'amphetamine']"
Pretty sure heroin is illegal yet business is booming still in  NY. So you'll just create another underground thing.,True,True,True,True,T,T,T,T,T,['other'],['other'],['Heroin'],T,[],[],[],[],[]
I just finished reading the Mark Lanegan book which is about 300+ pages of him scoring heroin or crack and maybe 25 pages about music. Doesn't even get to Bubblegum-era. Pretty tragic. Not recommended for folks who view him fondly.,True,True,True,True,T,T,T,T,T,['other'],['other'],['other'],T,[],[],[],[],[]
"Coning out of heavy ""heroin"" sedation, already beaten to death.LOSE ALL SON SIDE.",True,True,True,True,T,T,T,T,T,['other'],['other'],"['other', 'Morphine']",T,[],[],[],[],[]
Flying J gas stations smells like bbq sauce and heroin,False,True,True,True,F,T,F,T,T,['other'],['other'],"['other', 'Heroin']",T,[],[],[],[],[]
"No disrespect but what if #Fentanyl in the heroin was spawned from some ER professionals Horse Stable out in Dakota, Idaho.  No potato's his wife is working for the #NYPD no advance, sprinkle crack on  The white evil will auto love we for littering🍌on the streets",True,True,True,True,T,T,T,T,T,"['other', 'Fentanyl']","['other', 'Fentanyl']","['other', 'Fentanyl', 'Heroin']",T,"['fentanyl', 'lsd']","['fentanyl', 'lsd']",['fentanyl'],['fentanyl'],['fentanyl']
imyt but im gg to sleep now 😭 gn,False,False,False,False,F,F,F,F,F,,,['other'],F,[],[],[],[],[]
Do you also think that leaded gasoline and Bayer brand heroin should still be sold?,True,True,True,True,F,F,F,T,T,['other'],['other'],['other'],T,[],[],[],[],[]
"And then even if Willis is grabbed by Atlanta or Seattle or New Orleans, it means there's an extra blue chip player or two in there somewhere when we're up at 20.",False,False,False,False,F,F,F,F,F,,,['other'],F,['methamphetamine'],['methamphetamine'],[],['fentanyl'],[]
This church deals heroin. It literally has no Biblical right to say the Holy Spirit is there. They are also cowards and backbiters like the Hess/Dedmon family.,True,True,True,True,T,T,T,T,T,['other'],['other'],['Heroin'],T,[],[],[],[],[]
Rubix cubes were invented to give Xers something to do when the heroin kicked in,True,True,True,True,T,T,T,T,T,"['other', 'MDMA']",['other'],"['other', 'Heroin']",T,['psilocybin'],['psilocybin'],['lsd'],[],[]
I never had a pair! I need them to redrop,False,False,False,False,F,T,T,T,F,,,['other'],T,[],[],[],[],[]
My friend doesnt crack his back neck fingers he only cracks his Feet. Disgusting,False,False,False,False,F,F,F,F,F,,,,F,[],[],[],[],[]
I'm ready to go bro. My supervisor tryna crack jokes to lighten the mood about being at a meeting and they're all ass .,False,False,False,False,F,F,F,F,F,,,['other'],F,[],[],[],[],[]
Give the crack to the kids who the hell cares,True,True,True,True,T,T,T,T,F,['other'],['other'],['other'],T,[],[],[],[],[]
Scientists with NASA's MMS Mission Crack 60-Year Mystery of Fast Magnetic Explosions!,False,False,False,False,F,F,F,F,F,,,['other'],F,[],[],[],[],[]
Cumbria in Bloom gets social to encourage gardeners to share:,False,False,False,False,F,F,F,F,F,,,['Codeine'],F,[],[],[],[],[]
Yeah day by day the first outcome is thankfully looking less likely at least but wowee that's gonna be a heafty debt to the west,False,False,False,False,F,F,F,F,F,,,['other'],F,[],[],[],[],[]
Just look up way to crack it… maybe dm some editors 🤷‍♂️… I wish I could help but ima manager 😂,False,True,True,False,F,T,T,F,F,,['other'],['other'],F,[],[],[],[],[]
the one day i can catch up on some sleep my parents wake me at the crack of dawn to go hiking,False,False,False,False,F,F,F,F,F,,,['other'],F,[],[],[],[],[]
"the precise, too micro, and thoughtlessness filled with the crack, and it developed.",False,True,True,True,F,T,T,T,F,['other'],['other'],['other'],T,[],[],[],[],[]
wdw pls stop going live at the crack of dawn or while i'm working thank youu 😂,False,False,False,False,F,F,F,F,F,,,['other'],F,[],[],[],[],[]
"Comedian Nikki Glaser takes a crack at reality TV in her new show, Welcome Home Nikki Glaser? -- with ABC 1-on-1 audio",False,False,False,False,F,F,F,F,F,['other'],,['other'],F,[],[],[],[],[]
Ever seen a nigga keep it real then he change up,False,False,True,False,F,F,F,F,F,,,['other'],F,[],[],[],[],[]
"gmgOFbPAeOfeIM - Hold the line, please promethazine without codeine street value  As the overall Marine commander ...",True,True,True,True,T,T,T,T,T,"['other', 'Codeine']",['Codeine'],"['other', 'Codeine']",T,['codeine'],['codeine'],['codeine'],['codeine'],['codeine']
What if she got Rue high on morphine so she can sell her???????,True,True,True,True,T,T,T,T,T,['Morphine'],['Morphine'],['Morphine'],T,['morphine'],['morphine'],['morphine'],['morphine'],['morphine']
"Bankroll Bird - Codeine & Adderall
• 🎹: 
• 🎥: TheFlyFamily
 #RIPPrince",True,True,True,True,T,T,T,T,T,"['Amphetamine', 'Codeine']","['Amphetamine', 'Codeine']","['Amphetamine', 'Codeine']",T,"['codeine', 'amphetamine']",['codeine'],['codeine'],"['codeine', 'amphetamine']","['codeine', 'amphetamine']"
Pour my codeine into a bigger hot New Orleans cream and sugar,True,True,True,True,T,T,T,T,T,['Codeine'],['Codeine'],['Codeine'],T,"['methamphetamine', 'codeine']","['methamphetamine', 'codeine']",['codeine'],['codeine'],['codeine']
Im tryin to ride down ocean drive sippin codeine with the top down,True,True,True,True,T,T,T,T,T,['Codeine'],['Codeine'],['Codeine'],T,['codeine'],['codeine'],['codeine'],['codeine'],['codeine']
"Ion Even Po Codeine, Got To Saddity Fa Da Lean.",True,True,True,True,T,T,T,T,T,['Codeine'],['Codeine'],['Codeine'],T,['codeine'],['codeine'],['codeine'],['codeine'],['codeine']
I've been sippin' on nothing but codeine the whole week 🍼🍇😻👅,True,True,True,True,T,T,T,T,T,['Codeine'],['Codeine'],['Codeine'],T,['codeine'],['codeine'],['codeine'],['codeine'],['codeine']
Lol my family hates my trap/coke hyena/codeine music. Their like you ain't about that life. True but its turnt.,True,True,True,True,T,T,T,T,T,"['other', 'Codeine']","['Codeine', 'other']","['Codeine', 'other']",T,['codeine'],['codeine'],['codeine'],['codeine'],['codeine']
Codeine and some moutain dew you never see what i go through.,True,True,True,True,T,T,T,T,T,['Codeine'],['Codeine'],"['Codeine', 'other']",T,"['codeine', 'delta-9-thc-cooh']","['codeine', 'delta-9-thc-cooh']",['codeine'],['codeine'],['codeine']
"Seriously tho, I could get prescribed some promethazine/codeine w/ this cough that I have lol",False,True,True,False,F,T,T,T,T,"['other', 'Codeine']",['Codeine'],['Codeine'],T,['codeine'],['codeine'],['codeine'],['codeine'],['codeine']
"Yes! Just had my 'long release' Morphine tablet (which they all stood around evidencing, for the record, so to speak🤷🏽‍♂️) x",False,True,True,False,F,T,T,T,F,['Morphine'],['Morphine'],['Morphine'],T,['morphine'],['morphine'],['morphine'],['morphine'],['morphine']
I was like codeine? We have codeine she says yeah it's from a few years back when they used to prescribe it gave you a lot,False,True,True,False,T,T,T,F,T,['Codeine'],['Codeine'],['Codeine'],F,['codeine'],['codeine'],['codeine'],['codeine'],['codeine']
"Hi Scarlett, very sorry to hear your I'll again. 🙁 Get well soon. At least the morphine should make you feel high. 🤓 I need to get some strong cigars to get spaced out.",True,True,True,True,T,T,T,T,F,"['other', 'Morphine']","['other', 'Morphine']","['other', 'Morphine']",T,"['delta-9-thc-cooh', 'morphine']","['delta-9-thc-cooh', 'morphine']",['morphine'],['morphine'],['morphine']
"for a start, i sold a whole case of codeine and promethazine, I'm bout to make this green",True,True,True,True,T,T,T,T,T,"['Codeine', 'other']","['Codeine', 'other']","['Codeine', 'Promethazine', 'other']",T,"['ketamine', 'codeine']","['ketamine', 'codeine']",['codeine'],['codeine'],['codeine']
23 Feat. Chasin' Dreams - Codeine [RGF Productions Submitted] -,False,True,True,True,T,T,T,T,T,['Codeine'],,['Codeine'],T,['codeine'],['codeine'],['codeine'],['codeine'],['codeine']
I might need a codeine pill but would not take..,False,False,True,False,T,F,T,F,T,['Codeine'],['Codeine'],['Codeine'],F,['codeine'],['codeine'],['codeine'],['codeine'],['codeine']
the nursing student in  and I came out real quick when that lady couldn't properly inject morphine😳💉,False,False,True,False,F,F,T,F,F,['Morphine'],['Morphine'],['Morphine'],F,['morphine'],['morphine'],['morphine'],['morphine'],['morphine']
Jumping Off Of A Mountain Into A Sea Of Codeine,True,True,True,True,T,T,T,F,T,['Codeine'],['Codeine'],['Codeine'],F,['codeine'],['codeine'],['codeine'],['codeine'],['codeine']
Codeine can be used as a positive control instead of histamine as it is a great activator of mast cells #GA2LENAllergySchool,False,False,False,False,F,F,F,F,T,['Codeine'],['Codeine'],['Codeine'],F,['codeine'],['codeine'],['codeine'],['codeine'],['codeine']
She's gonna get her hooked on morphine now so she becomes dependant or sell her. It's bad,True,True,True,True,T,T,F,T,T,['Morphine'],"['other', 'Morphine']","['other', 'Morphine']",T,['morphine'],['morphine'],['morphine'],['morphine'],['morphine']
Rue isn't human...how tf do you bounce back from morphine like that #Euphoria,True,True,True,False,T,T,T,T,F,['Morphine'],['Morphine'],['Morphine'],T,['morphine'],['morphine'],['morphine'],['morphine'],['morphine']
If Rue didnt get out Laurie was going to traffic her assuming she didnt when Rue was out on morphine #EuphoriaHBO,True,True,True,True,T,T,T,T,T,['Morphine'],['Morphine'],['Morphine'],T,['morphine'],['morphine'],['morphine'],['morphine'],['morphine']
That codeine did its job I don't feel sick anymore 😭,False,True,True,True,F,T,T,T,T,['Codeine'],['Codeine'],['Codeine'],T,['codeine'],['codeine'],['codeine'],['codeine'],['codeine']
I'm on ocean drive sitting codeine wit da top down,True,True,True,True,T,T,T,T,T,['Codeine'],['Codeine'],['Codeine'],T,['codeine'],['codeine'],['codeine'],['codeine'],['codeine']
how much for my bday party at the codeine castle ?,True,True,True,True,T,T,T,T,T,['Codeine'],['Codeine'],['Codeine'],T,['codeine'],['codeine'],['codeine'],['codeine'],['codeine']
i always wonder why people put codeine up their ass.,True,True,True,True,T,T,T,T,T,['Codeine'],['Codeine'],['Codeine'],T,['codeine'],['codeine'],['codeine'],['codeine'],['codeine']
i just found  by chance and i'm so glad she's so beautiful i love girls,False,False,False,False,F,F,F,F,T,,,['other'],F,['methamphetamine'],['methamphetamine'],[],[],[]
What if something happened while Rue was on the morphine…,False,True,True,False,T,F,F,F,T,['Morphine'],['Morphine'],['Morphine'],F,['morphine'],['morphine'],['morphine'],['morphine'],['morphine']
Baby I can't quit that lean put a ring around  codeine,True,True,True,True,T,T,T,T,T,['Codeine'],['Codeine'],['Codeine'],T,['codeine'],['codeine'],['codeine'],['codeine'],['codeine']
"LOL,  at  says on Brokerage - ""Wiggy Makes Money - No1 Else!""",False,False,False,False,F,F,F,F,T,,,['other'],F,[],[],[],[],[]
"BIRDS IN THE TRAP SING BRIAN MCKNIGHT 

PERCOCET AND CODEINE PLS DON'T TAKE MY LIFE",True,True,True,True,T,T,T,T,T,"['Oxycodone', 'Codeine']","['Oxycodone', 'Codeine']","['Oxycodone', 'Codeine']",T,"['codeine', 'oxycodone']",['codeine'],['codeine'],"['codeine', 'oxycodone']","['codeine', 'oxycodone']"
Of the molly and codeine that's my medication i just killed my first rapper it's a celebration ;b,True,True,True,True,T,T,T,T,T,"['Codeine', 'MDMA']","['Codeine', 'MDMA']","['Codeine', 'MDMA']",T,"['codeine', 'mdma']",['codeine'],"['codeine', 'mdma']",['codeine'],['codeine']
get those tablets with paracetamol and codeine. Will sort you right out,True,True,True,True,T,T,T,T,T,"['other', 'Codeine']",['Codeine'],['Codeine'],T,['codeine'],['codeine'],['codeine'],['codeine'],['codeine']
I stream Wednesday - Sunday. Path to partner 😃 3.1/75 average viewers ⚠I use flashing lights⚠,False,False,False,False,F,F,F,T,F,,,['other'],T,[],[],[],[],[]
"Marvel need to base a super hero off of this Nigguh.. ""Captain Codeine""",False,True,True,True,F,T,T,T,T,['Codeine'],['Codeine'],['Codeine'],T,['codeine'],['codeine'],['codeine'],['codeine'],['codeine']
Grandview gavw me 5 mL of codeine to make me comfortable and I've never felt more comfortable in my life,False,False,False,False,F,F,T,F,T,['Codeine'],['Codeine'],['Codeine'],F,['codeine'],['codeine'],['codeine'],['codeine'],['codeine']
