text,label,tweet_num,found_terms,found_index_terms,GPT_found_index_terms,pubchem_found_index_terms,redmed_found_index_terms,DEA_found_index_terms,4o_mini_label,o4mini_label,qwen_4b_label,llama_label,4o_mini_label_short,o4mini_label_short,qwen_4b_label_short,llama_label_short,4o_mini_drug_labels,o4mini_drug_labels,qwen_4b_drug_labels,llama_drug_labels,4o_mini_rag,o4mini_rag,qwen_4b_rag,llama_rag,is_about_illicit_drugs,drugs_mentioned
Wholesale Skin Care | Alternate Medicine: Wholesale skin care actiq should there be intended with injury Wholesale...,T,61161,['actiq'],['fentanyl'],['fentanyl'],[],['fentanyl'],[],False,True,True,False,F,T,F,T,,['Fentanyl'],['other'],['Actiq'],,['Fentanyl'],['other'],['Actiq'],,
"Marijuana linked to heart disease; supplement may mitigate risk, researchers report | News Center | Stanford Medicine",T,61334,[],[],[],[],[],[],False,False,False,False,F,F,F,F,,['Marijuana'],"['other', 'Marijuana']","['other', 'Marijuana']",,['Marijuana'],"['other', 'Marijuana']","['other', 'Marijuana']",,
"I'm such a crack the window open to let a cool breeze in, keep the ceiling fan on, leave the door ajar ventilation girly🥰🥰🥰",F,61412,[],[],[],[],[],[],False,False,False,False,F,F,F,F,,,['other'],['other'],,,['other'],['other'],,
I stopped bleeding and then i fell because of the rain. Totally crack my waist and now I'm bleeding again.,F,61449,[],[],[],[],[],[],False,False,False,False,F,F,F,F,['other'],,['other'],['other'],['other'],,['other'],['other'],,
He's clearly incapable. Perhaps it's the morphine from his pre- surgical bed?,T,61607,['morphine'],['morphine'],['morphine'],['morphine'],['morphine'],['morphine'],False,False,False,False,F,F,F,F,['Morphine'],['Morphine'],['Morphine'],"['other', 'Morphine']",['Morphine'],['Morphine'],['Morphine'],"['other', 'Morphine']",,
Thank you on behalf of all Lebanese.,T,61617,[],[],[],[],[],[],False,False,False,False,F,F,F,F,,,['other'],['other'],,,['other'],['other'],,
"I got that morphine from China they took off the market. Shit to make your dick hard, shit to make your dick soft, shit'll find your dick. That shit there's from Kenya, supposed to be a scurvy cure for silverback gorillas but for humans it just makes them violently masturbate.",T,61769,['morphine'],['morphine'],['morphine'],['morphine'],['morphine'],['morphine'],True,True,True,True,T,T,T,T,['Morphine'],['Morphine'],"['other', 'Morphine']","['other', 'Morphine']",['Morphine'],['Morphine'],"['other', 'Morphine']","['other', 'Morphine']",,
I overthink so much to where I offend myself at some point.,F,61825,[],[],[],[],[],[],False,False,False,False,F,F,F,F,,,['other'],['other'],,,['other'],['other'],,
"Nov 2 - Near Arak, central #Iran 
Villagers continue to protest a recent ruling by the regime's judiciary allowing local officials to confiscate their lands. 
 #IranProtests",F,61899,[],[],[],[],[],[],False,False,False,False,F,F,F,F,,,,['other'],,,,['other'],,
"Georgian of the day.

Yusef Khan Gorji; an Iranian military leader and the founder Arak, this beautiful central Iranian city. He left Tbilisi (Georgia) after falling out with Russian Empress Catherine the Great. Arak has become a major industrial centre of Iran",F,61905,[],[],[],[],[],[],False,False,False,False,F,F,F,F,,,,['other'],,,,['other'],,
"As a Moslem u  shud fight for the sales of ARAK only  to non Moslems or close the factory all together if they insist on selling to Moslems..halal food associated to Moslem name of figures cant be compared to HARAM food, unless u also drink or eat haram stuffs, r u?",F,61978,[],[],[],[],[],[],False,False,False,True,F,T,F,F,['other'],['other'],['other'],['other'],['other'],['other'],['other'],['other'],,
"PAS only concerned on the name itself, they the one loudly asked for arak ban in malaysia but now so damn quite like a mice",F,61995,[],[],[],[],[],[],False,False,False,True,F,F,F,T,,['other'],['other'],['other'],,['other'],['other'],['other'],,
Oh yea I did Beerus and arak cause i remembered the event existed so why not,F,62003,[],[],[],[],[],[],False,False,False,True,T,F,F,T,['other'],['other'],['other'],['other'],['other'],['other'],['other'],['other'],,
Went to 3 of my regular kedai arak to buy...no stock. On a very long waiting list.,F,62027,[],[],[],[],[],[],False,False,False,True,F,T,F,T,,['other'],,['other'],,['other'],,['other'],,
"Proud to have Arak Wardy and Domaine Wardy wines at the stunning .lb 
way to go cousins 
.
#domainewardy #arakwardy #littlereed #family #arak #distilledspirits #drinkresponsibly #cheers",T,62028,[],[],[],[],[],[],False,False,False,False,F,F,F,F,,,,['other'],,,,['other'],,
#Arak son of thunder #DCcomics Man versus myth atop Mount Olymp by WisconsinfindsShop,F,62141,[],[],[],[],[],[],False,False,False,False,F,F,F,F,,,['other'],['other'],,,['other'],['other'],,
"Cocktail: Okay Squirrel. Recipe: 2 oz. rum, 1 oz. olive juice, 1 oz. arak, 2 dashes holy basil tea, cucumber",F,62194,[],[],[],[],[],[],False,False,False,False,F,F,F,F,,['other'],,,,['other'],,,,
"Fentanyl is prescribed ~5-6 million times a year in the US, in a number of forms including oral lozenges (Actiq®), effervescent buccal tablets (Fentora™), sublingual tablet (Abstral®), sublingual spray (Subsys™), nasal spray (Lazanda®), and transdermal patches (Duragesic®).",T,62209,"['fentanyl', 'lozenges', 'actiq', 'buccal tablets', 'fentora', 'sublingual', 'abstral', 'sublingual spray', 'subsys', 'lazanda', 'transdermal patches', 'duragesic']","['fentanyl', 'buprenorphine', 'oxycodone']",['fentanyl'],['fentanyl'],['fentanyl'],['fentanyl'],False,False,False,False,F,F,F,F,,['Fentanyl'],['Fentanyl'],['Fentanyl'],,['Fentanyl'],['Fentanyl'],,,
I also have the foot drop causes a lot of falls or near falls. Omg the actiq is more expensive than subsys. I have trouble believing that the pn med manufacturers will go down w/o a fight. Esp when this kind of profit is involved.,T,62286,"['actiq', 'subsys']",['fentanyl'],['fentanyl'],['fentanyl'],['fentanyl'],[],False,False,False,True,F,F,F,F,"['Buprenorphine', 'other']",['Fentanyl'],['other'],"['other', 'Codeine']","['Buprenorphine', 'other']",['Fentanyl'],['other'],"['other', 'Codeine']",,
"imma forgetings something I took extra 50 mg of lamotrigine,, by bp2 meds,, and I think I 6 mg of methadone….this is what happens when kids dont share actiq got to resort,,, oh my librium, imma take another 20 of that now,",T,62291,"['methadone', 'actiq', 'librium']","['fentanyl', 'temazepam', 'methadone']","['fentanyl', 'temazepam', 'methadone']",['methadone'],"['fentanyl', 'methadone']",['methadone'],True,True,True,True,T,T,T,T,"['other', 'Methadone']","['other', 'Methadone']","['other', 'Methadone']","['Librium', 'Methadone']","['other', 'Methadone']","['other', 'Methadone']","['other', 'Methadone']","['Librium', 'Methadone']",,
"Thru insur. cov'g. Ins. co's use FDA ""guidelines"" to decide what to cover. Thus, people with non-cancer intractable pain can't get transmucosal fentanyl (Actiq, Fentora, etc) bec. only ""approved"" for cancer despite studies showing effectiveness. Too $$$ to pay for out of pocket!",T,62301,"['transmucosal fentanyl', 'actiq', 'fentora']",['fentanyl'],['fentanyl'],['fentanyl'],['fentanyl'],['fentanyl'],False,False,False,False,F,F,F,F,['Fentanyl'],['Fentanyl'],['Fentanyl'],['Fentanyl'],['Fentanyl'],['Fentanyl'],['Fentanyl'],['Fentanyl'],,
Dealpain -  Actiq Fentanyl Lollipop not meant for non-cancer,T,62347,"['actiq', 'fentanyl lollipop']",['fentanyl'],['fentanyl'],['fentanyl'],['fentanyl'],['fentanyl'],False,False,False,True,F,T,F,T,['Fentanyl'],"['other', 'Fentanyl']",['Fentanyl'],['Fentanyl'],['Fentanyl'],['Fentanyl'],['Fentanyl'],['Codeine'],,
came home and we've been watching Wes Anderson films while I basically inhale tizanidine and Actiq and Norco,T,62364,"['actiq', 'norco']","['fentanyl', 'oxycodone']","['fentanyl', 'oxycodone']",[],"['fentanyl', 'hydrocodone']",[],True,True,True,True,T,T,T,T,"['Hydrocodone', 'other']","['Hydrocodone', 'other', 'Fentanyl']","['Hydrocodone', 'other', 'Fentanyl']","['Tizanidine', 'Hydrocodone', 'Fentanyl']","['Hydrocodone', 'other']","['Hydrocodone', 'other', 'Fentanyl']","['Hydrocodone', 'other', 'Fentanyl']","['Tizanidine', 'Hydrocodone', 'Fentanyl']",,
Side effects of Actiq - by Dr Pandula Siribaddana - Helium,T,62488,['actiq'],['fentanyl'],['fentanyl'],[],['fentanyl'],[],False,False,False,False,F,F,F,T,,['Fentanyl'],['other'],['Fentanyl'],,['Fentanyl'],['Fentanyl'],['Fentanyl'],,
Anxiety disorder and 5 htp: FENTANYL (Actiq®) relieves pain flares anxiety disorder and 5 htp or breakthrough pain...,T,62527,"['fentanyl', 'actiq']",['fentanyl'],['fentanyl'],['fentanyl'],['fentanyl'],['fentanyl'],False,False,False,False,T,F,F,T,['Fentanyl'],"['other', 'Fentanyl']","['other', 'Fentanyl']",['Fentanyl'],,"['other', 'Fentanyl']",['Fentanyl'],[],,
one thing abt it i'm crack a lil jokey jokey while sippin a lil drinky drink 😭😂🤌🏽,F,62855,[],[],[],[],[],[],True,False,True,True,T,T,T,T,"['other', 'Codeine']",['other'],['other'],['other'],"['other', 'Codeine']",['other'],['other'],['other'],,
So much hard tea talk on the timeline today so naturally it was time to crack this open.,F,62882,[],[],[],[],[],[],False,False,True,True,F,F,T,F,,['other'],['other'],['other'],,['other'],['other'],['other'],,
i would never give a bitch the satisfaction of bein able to hold that over my head. i sell crack first,F,62948,[],[],[],[],[],[],True,True,True,True,T,T,T,T,['other'],['other'],['other'],['other'],['other'],['other'],['other'],['other'],,
"I am in the middle of humming about to crack when my substantival-less duplicator brings me hoplites (not asked for) with aroid as I kill

 So how's your day going?",F,62960,[],[],[],[],[],[],False,False,True,True,T,F,T,T,,['other'],['other'],"['other', 'Amphetamine']",,['other'],['other'],"['other', 'Amphetamine']",,
So Candlestick were the owners?  That is news to me! Get off the heroin pal!,T,63080,[],[],[],[],[],[],True,False,False,True,T,F,T,T,['other'],['other'],['other'],['Heroin'],['other'],['other'],['other'],['Heroin'],,
"does your heart ever go:

          ♡    ♡       ♡    ♡
     ♡              ♡              ♡ 
     ♡          heroin           ♡
       ♡                            ♡
           ♡                    ♡        
                ♡         ♡ 
                      ♡",T,63110,[],[],[],[],[],[],True,True,True,True,T,T,T,T,['other'],['other'],['other'],['other'],['other'],['other'],['other'],['other'],,
"He's just a hungry guy. There's no attitude problem. You can see it in his run blocking, which I assume went a long way with the Steelers coaching staff. Pickens is the best wideout in this class in my opinion. I honestly thought he would go to GB in 1st. Shocked they took watson",F,63114,['watson'],['hydrocodone'],['hydrocodone'],[],[],[],False,False,False,False,F,F,F,F,,,,['other'],,,,['other'],,
Need this Wolves/Grizz series to go 7. This has been very entertaining bad basketball,F,63138,[],[],[],[],[],[],False,False,False,False,F,F,F,F,,,,['other'],,,,['other'],,
"They kind of made up for it though, we just got the guy I would have taken in the first round in the second half of round 2, so wasn't that much of a waste. Still don't think Pickett will ever be our starter though. Hope I'm wrong, Canada offense is designed for him.",F,63152,[],[],[],[],[],[],False,False,False,False,F,F,F,F,,,,['other'],,,,['other'],,
Keith Richards is literally freebasing heroin right now and he will outlive you.,T,63177,[],[],[],[],[],[],True,True,True,True,T,T,T,T,"['other', 'Heroin']",['other'],['other'],"['other', 'Heroin']","['other', 'Heroin']",['other'],['other'],"['other', 'Heroin']",,
'Heroin-coated yarn': How traffickers smuggled ₹450 cr worth heroin into India,T,63184,[],[],[],[],[],[],True,True,True,True,T,T,T,T,['other'],['other'],['other'],"['other', 'Heroin']",['other'],['other'],['other'],"['other', 'Heroin']",,
my brain has slept like 6 hours in the past 3 days and its telling me to kill people,F,63225,[],[],[],[],[],[],False,False,False,False,F,F,F,F,,,['other'],['other'],,,['other'],['other'],,
"You're a good sport Jack. You're not just pulling it off, you're rocking it!",F,63242,[],[],[],[],[],[],False,False,False,False,F,F,F,F,,,,['other'],,,,['other'],,
Nothing better than the best sheriff to watch over the city like my husband David!,F,63280,[],[],[],[],[],[],False,False,False,False,F,F,F,F,,,,['other'],,,,['other'],,
"brb, obtaining an Rx for heroin to treat my ""hysteria""",T,63388,[],[],[],[],[],[],True,True,True,True,T,T,T,T,['other'],['other'],"['other', 'Heroin']",['other'],['other'],['other'],"['other', 'Heroin']",['other'],,
They won't take a QB at 6,F,63574,[],[],[],[],[],[],False,False,False,False,F,F,F,F,,,,,,,,,,
"im sorry to say this, i was devastated about it too. Its heroine, not heroin :(",T,63594,[],[],[],[],[],[],True,False,False,True,T,F,T,T,['other'],['other'],['other'],['other'],['other'],['other'],['other'],['other'],,
Go buy one if you love me mwah,F,63625,[],[],[],[],[],[],False,False,True,False,F,F,T,T,,,['other'],['other'],,,['other'],['other'],,
i imagine heroin feeling like calling someone back and them not answering,T,63662,[],[],[],[],[],[],True,False,True,True,F,F,F,F,['other'],['other'],['other'],['Heroin'],['other'],['other'],['other'],['Heroin'],,
if u buy drawls at the thrift you a nasty ass heroin taking fiend 🤨,T,63680,[],[],[],[],[],[],True,True,True,True,T,T,T,T,['other'],['other'],['other'],"['other', 'Heroin']",['other'],['other'],['other'],"['other', 'Heroin']",,
"We Went Outside to Touch Grass, What Happens Next Might Shock You!!! (HEROIN???)",T,63700,['grass'],['delta-9-thc-cooh'],[],[],[],['delta-9-thc-cooh'],True,True,True,True,T,T,T,T,['other'],['other'],['other'],['other'],['other'],['other'],['other'],['other'],,
"Semantic error, wyel needs s2 its too short, heroin webseries cuz it ended in a cliffhanger",T,63729,['cliffhanger'],['phencyclidine'],[],[],[],['phencyclidine'],False,False,True,True,T,F,T,F,,['other'],['other'],['other'],,['other'],['other'],['other'],,
Oh damn man. I was being super serious.,F,63807,[],[],[],[],[],[],False,False,False,False,F,F,F,F,,,['other'],['other'],,,['other'],['other'],,
"Shameful -  taking money from Danny Kinahan, while the cunts flooding Ireland with heroin as people like me were trying to stop it.",T,63823,[],[],[],[],[],[],True,True,True,True,F,T,T,T,['other'],['other'],['other'],['Heroin'],['other'],['other'],['other'],['Heroin'],,
Comes with a bottle of heroin for a housewarming gift.,T,63882,[],[],[],[],[],[],True,True,True,True,T,T,T,T,['other'],['other'],['other'],['Heroin'],['other'],['other'],['other'],['Heroin'],,
"I'm not sure, but I've read that quitting cigarettes is harder than quitting heroin.",T,63904,[],[],[],[],[],[],False,False,False,False,F,F,F,F,,['other'],"['other', 'Morphine']",['other'],,['other'],"['other', 'Morphine']",['other'],,
"2 illegal immigrants smuggling $700K in heroin, authorities say",T,63955,[],[],[],[],[],[],True,True,True,True,T,T,T,F,['other'],['other'],['other'],['Heroin'],['other'],['other'],['other'],['Heroin'],,
"Bro. Don't forget, he's Keith Richard's son. Good Anti whiskey and heroin genes.",T,64018,[],[],[],[],[],[],True,True,True,True,T,F,T,F,['other'],['other'],"['other', 'Morphine']","['Whiskey', 'Heroin']",['other'],['other'],"['other', 'Morphine']","['Whiskey', 'Heroin']",,
I never thought you'd be a junkie because heroin is so passe.,T,64036,[],[],[],[],[],[],True,True,True,True,T,T,T,T,['other'],['other'],['other'],['Heroin'],['other'],['other'],['other'],['Heroin'],,
// oh sorry.  He has been the translator.  I will put another mention.,F,64062,[],[],[],[],[],[],False,False,False,False,F,F,F,F,,,,"['other', 'Codeine']",,,,"['other', 'Codeine']",,
"#Baseball fans are junkies, and their heroin is the statistic.",T,64069,[],[],[],[],[],[],True,False,True,True,F,F,T,F,['other'],['other'],['Heroin'],['Heroin'],['other'],['other'],['Heroin'],['Heroin'],,
"Crack fentanyl heroin codeine cocaíne marijuana lsd meth adderall speed pcp ecstasy ketamine xanax shrooms morphine tramadol  Ben-u-ron benadryl paracetamol
My favs <3",T,64085,"['fentanyl', ' codeine', 'lsd', ' meth', 'adderall', 'speed', 'pcp', 'ecstasy', 'ketamine', 'morphine', 'benadryl']","['diphenhydramine', 'methamphetamine', 'lsd', 'phencyclidine', 'codeine', 'ketamine', 'mdma', 'fentanyl', 'morphine', 'amphetamine']","['methamphetamine', 'lsd', 'phencyclidine', 'codeine', 'ketamine', 'fentanyl', 'morphine', 'amphetamine']","['diphenhydramine', 'methamphetamine', 'lsd', 'ketamine', 'codeine', 'mdma', 'fentanyl', 'morphine']","['methamphetamine', 'lsd', 'phencyclidine', 'codeine', 'ketamine', 'fentanyl', 'morphine', 'amphetamine']","['methamphetamine', 'lsd', 'ketamine', 'codeine', 'fentanyl', 'morphine']",True,True,True,True,T,T,T,T,"['Phencyclidine', 'Methamphetamine', 'Fentanyl', 'Ketamine', 'Psilocybin', 'Morphine', 'Amphetamine', 'Diphenhydramine', 'MDMA', 'LSD', 'other', 'Marijuana', 'Oxycodone', 'Codeine']","['Phencyclidine', 'Methamphetamine', 'Fentanyl', 'Ketamine', 'Psilocybin', 'Morphine', 'Amphetamine', 'Diphenhydramine', 'MDMA', 'other', 'LSD', 'Marijuana', 'Codeine']","['Phencyclidine', 'Methamphetamine', 'Fentanyl', 'Ketamine', 'Psilocybin', 'Morphine', 'Amphetamine', 'Diphenhydramine', 'MDMA', 'LSD', 'other', 'Marijuana', 'Codeine', 'Benzoylecgonine']","['Heroin', 'Phencyclidine', 'Tramadol', 'Methamphetamine', 'Fentanyl', 'Ketamine', 'Psilocybin', 'Morphine', 'Amphetamine', 'Diphenhydramine', 'Paracetamol', 'MDMA', 'LSD', 'Alprazolam', 'Marijuana', 'Buprenorphine', 'Cocaine', 'Codeine']","['Phencyclidine', 'Methamphetamine', 'Fentanyl', 'Ketamine', 'Psilocybin', 'Morphine', 'Amphetamine', 'Diphenhydramine', 'MDMA', 'LSD', 'other', 'Marijuana', 'Oxycodone', 'Codeine']","['Phencyclidine', 'Methamphetamine', 'Fentanyl', 'Ketamine', 'Psilocybin', 'Morphine', 'Amphetamine', 'Diphenhydramine', 'MDMA', 'other', 'LSD', 'Marijuana', 'Codeine']","['Phencyclidine', 'Methamphetamine', 'Fentanyl', 'Ketamine', 'Psilocybin', 'Morphine', 'Amphetamine', 'Diphenhydramine', 'MDMA', 'LSD', 'other', 'Marijuana', 'Codeine', 'Benzoylecgonine']","['Heroin', 'Phencyclidine', 'Tramadol', 'Methamphetamine', 'Fentanyl', 'Ketamine', 'Psilocybin', 'Morphine', 'Amphetamine', 'Diphenhydramine', 'Paracetamol', 'MDMA', 'LSD', 'Alprazolam', 'Marijuana', 'Buprenorphine', 'Cocaine', 'Codeine']",,
