text,label,tweet_num,found_terms,found_index_terms,GPT_found_terms,GPT_found_index_terms,pubchem_found_terms,pubchem_found_index_terms,redmed_found_terms,redmed_found_index_terms,DEA_found_terms,DEA_found_index_terms,count_found_terms
> Market needs to start preparing for an accelerated pace of #Tapering process - which is seen in the  Primary Dealer's Survey back in July - as many anticipated a 3Q2022 start off in #Tapering.,T,59231,['tapering process'],['naltrexone'],[],[],[],[],[],[],[],[],1
"FPS CODE 133402300026
 Dealer Name GOLAM ROSUL
License no -BIR-RMPH-NLHT(I)-133402300026-20 
Pls pls sir/madam 👏👏👏
 
 
 
 
 amader duto gram er manus ke sarthik ration deoar byabostha korun
Thank you .",T,59539,['amader'],['nordiazepam'],[],[],[],[],['amader'],['nordiazepam'],[],[],1
This is wrong but please 🥺 ..I beg can you plug me w your anklet dealer ..pls  I beg,T,60063,"['beg', 'beg']",['benzoylecgonine'],[],[],"['beg', 'beg']",['benzoylecgonine'],[],[],[],[],2
"actually Fentanyl present in George Floyd's system but not enough to cause his death. not only that the amount of fentanyl in his system could've been a prescription medication like Actiq, Duragesic, and Sublimaze",T,60754,"['fentanyl', 'fentanyl', 'prescription medication', 'actiq', 'duragesic', 'sublimaze']","['diphenhydramine', 'fentanyl', 'morphine']","['fentanyl', 'fentanyl', 'actiq', 'duragesic', 'sublimaze']","['fentanyl', 'morphine']","['fentanyl', 'fentanyl', 'duragesic', 'sublimaze']",['fentanyl'],"['fentanyl', 'fentanyl', 'actiq', 'duragesic']",['fentanyl'],"['fentanyl', 'fentanyl']",['fentanyl'],6
"Fentanyl present in George Floyd's system but not enough to cause his death. not only that the amount of fentanyl in his system could've been a prescription medication like Actiq, Duragesic, and Sublimaze",T,60755,"['fentanyl', 'fentanyl', 'prescription medication', 'actiq', 'duragesic', 'sublimaze']","['diphenhydramine', 'fentanyl', 'morphine']","['fentanyl', 'fentanyl', 'actiq', 'duragesic', 'sublimaze']","['fentanyl', 'morphine']","['fentanyl', 'fentanyl', 'duragesic', 'sublimaze']",['fentanyl'],"['fentanyl', 'fentanyl', 'actiq', 'duragesic']",['fentanyl'],"['fentanyl', 'fentanyl']",['fentanyl'],6
"actually Fentanyl present in George Floyd's system but not enough to cause his death. not only that the amount of fentanyl in his system could've been a prescription medication like Actiq, Duragesic, and Sublimaze",T,60756,"['fentanyl', 'fentanyl', 'prescription medication', 'actiq', 'duragesic', 'sublimaze']","['diphenhydramine', 'fentanyl', 'morphine']","['fentanyl', 'fentanyl', 'actiq', 'duragesic', 'sublimaze']","['fentanyl', 'morphine']","['fentanyl', 'fentanyl', 'duragesic', 'sublimaze']",['fentanyl'],"['fentanyl', 'fentanyl', 'actiq', 'duragesic']",['fentanyl'],"['fentanyl', 'fentanyl']",['fentanyl'],6
"Today's cocktail: (courtesy of Dr. Nick): Morphine, Demerol, Chloropheniramine, Placidyl, Codeine, Ethinamate, Quaaludes, Diazepam, Amytal, Nembutal, Carbrital, Sinutab, Elavil, Avental, and Valmid.
3/",T,61688,"['morphine', 'demerol', 'codeine', 'quaaludes']","['methamphetamine', 'codeine', 'meperidine', 'morphine']","['morphine', 'codeine', 'quaaludes']","['methamphetamine', 'codeine', 'morphine']","['morphine', 'demerol', 'codeine']","['codeine', 'meperidine', 'morphine']","['morphine', 'codeine']","['codeine', 'morphine']","['morphine', 'codeine']","['codeine', 'morphine']",4
"Wow! I still remember a possible med error from 1975. 2 post-op men. 1 mostly comfortable, healthy judge, 2nd nearly constant pain. 1 gets morphine q3, 2 gets demerol q4-6. Both come due at once, vials with slightly different green caps. 2 sleeps for the first time all shift...",T,61749,"['morphine', 'demerol', 'green', 'caps']","['ketamine', 'meperidine', 'morphine', 'psilocybin']",['morphine'],['morphine'],"['morphine', 'demerol']","['meperidine', 'morphine']",['morphine'],['morphine'],"['morphine', 'green', 'caps']","['ketamine', 'psilocybin', 'morphine']",4
"I'm on Gabapentin and 24 he morphine so brain fog a real problem. So good days, most bad.

Hey ho!",T,61788,"['gabapentin', 'morphine']","['morphine', 'gabapentin']","['gabapentin', 'morphine']","['morphine', 'gabapentin']","['gabapentin', 'morphine']","['morphine', 'gabapentin']","['gabapentin', 'morphine']","['morphine', 'gabapentin']","['gabapentin', 'morphine']","['morphine', 'gabapentin']",2
Alcohol is commonly used as stabiliser for food industry  but need to be below that the regulation and also the source of the alcohol is must not from the making of khamr (arak yg memabukkan).,F,61915,['the source'],['zopiclone'],[],[],[],[],[],[],[],[],1
"imma forgetings something I took extra 50 mg of lamotrigine,, by bp2 meds,, and I think I 6 mg of methadone….this is what happens when kids dont share actiq got to resort,,, oh my librium, imma take another 20 of that now,",T,62291,"['methadone', 'actiq', 'librium']","['fentanyl', 'temazepam', 'methadone']","['methadone', 'actiq', 'librium']","['fentanyl', 'temazepam', 'methadone']",['methadone'],['methadone'],"['methadone', 'actiq']","['fentanyl', 'methadone']",['methadone'],['methadone'],3
"This just happened at a #DSO concert. If you have an #opiate tolerance, touching #fentanyl wont kill you. #Actiq are fentanyl lollipops given to kids w/ cancer or other pain illnesses. #Carafentanyl is different, it's not meant for human consumption.",T,62292,"['opiate tolerance', 'fentanyl', 'actiq', 'fentanyl lollipops', 'carafentanyl']","['carfentanil', 'fentanyl', 'oxycodone']","['opiate', 'tolerance', 'fentanyl', 'actiq', 'fentanyl lollipops']","['fentanyl', 'codeine', 'morphine']","['fentanyl', 'fentanyl']",['fentanyl'],"['fentanyl', 'actiq', 'fentanyl', 'carafentanyl']","['carfentanil', 'fentanyl']","['fentanyl', 'fentanyl']",['fentanyl'],5
"Yep. My hormones, Prednisone, oxycodon, paracetamol, lopremide, zopiclon and my Actiq lollipops (do not thing about chupa chups but a painkiller on a stick that needs to be sucked on and taste like fermented baby poop",T,62316,"['oxycodon', 'zopiclon', 'actiq', 'a painkiller']","['oxymorphone', 'fentanyl', 'zopiclone', 'oxycodone']","['oxycodon', 'zopiclon', 'actiq', 'a painkiller']","['oxymorphone', 'fentanyl', 'zopiclone', 'oxycodone']",['oxycodon'],['oxycodone'],"['oxycodon', 'zopiclon', 'actiq']","['fentanyl', 'zopiclone', 'oxycodone']",[],[],4
"we've had to get overrides for: Modafanil, onfi suspension, actiq, potiga, phentermine, temazepam....",T,62381,"['actiq', 'temazepam']","['fentanyl', 'temazepam']","['actiq', 'temazepam']","['fentanyl', 'temazepam']",['temazepam'],['temazepam'],"['actiq', 'temazepam']","['fentanyl', 'temazepam']",['temazepam'],['temazepam'],2
Dr Hackl is terrific! no more Actiq; changing to 3 patches w/7200 mcg instead of 1 patch of 2400 mcg + 4800 mcg Actiq. adding Lyrica. (more),T,62422,"['actiq', 'actiq', 'lyrica']","['pregabalin', 'fentanyl']","['actiq', 'actiq', 'lyrica']","['pregabalin', 'fentanyl']",['lyrica'],['pregabalin'],"['actiq', 'actiq', 'lyrica']","['pregabalin', 'fentanyl']",[],[],3
"Visiongain's World #Pain #Relieving report contains tables for #Actiq, #Advil, #Tylenol, #Lyrica and #Imitrex revenues",T,62464,"['actiq', 'tylenol', 'lyrica']","['pregabalin', 'fentanyl', 'oxycodone']","['actiq', 'tylenol', 'lyrica']","['pregabalin', 'fentanyl', 'oxycodone']",['lyrica'],['pregabalin'],"['actiq', 'lyrica']","['pregabalin', 'fentanyl']",[],[],3
mom says to tell your mom she working on active ingredient in actiq today,T,62498,"['active ingredient', 'actiq']","['benzoylecgonine', 'fentanyl']",['actiq'],['fentanyl'],[],[],['actiq'],['fentanyl'],[],[],2
"Lyrica, Tramadol Hydrochloride, Actiq interactions for a F aged 39 W/ Pain, Pain Relief - eHealthMe.com",T,62530,"['lyrica', 'actiq', 'pain relief']","['pregabalin', 'fentanyl', 'oxymorphone']","['lyrica', 'actiq', 'pain relief']","['pregabalin', 'fentanyl', 'oxymorphone']",['lyrica'],['pregabalin'],"['lyrica', 'actiq']","['pregabalin', 'fentanyl']",[],[],3
"Actiq, Ms Contin, Neurontin, Relpax interactions for a Male aged 17 W/ Pain - eHealthMe",T,62541,"['actiq', 'ms contin', 'neurontin']","['pregabalin', 'fentanyl', 'morphine']","['actiq', 'ms contin', 'neurontin']","['pregabalin', 'fentanyl', 'morphine']","['ms contin', 'neurontin']","['morphine', 'gabapentin']","['actiq', 'ms contin', 'neurontin']","['fentanyl', 'morphine', 'gabapentin']",[],[],3
Infraction for actiQ: 7. Do not beg for hand-holding.,T,62548,"['actiq', 'beg']","['benzoylecgonine', 'fentanyl']",['actiq'],['fentanyl'],['beg'],['benzoylecgonine'],['actiq'],['fentanyl'],[],[],2
"Ah yes, when attitude is not enough there's Actiq.  Living with chronic #pain,  #crohns, #fibromyalgia, etc.",T,62564,"['actiq', 'chronic', 'fibromyalgia']","['pregabalin', 'fentanyl', 'delta-9-thc-cooh']","['actiq', 'fibromyalgia']","['pregabalin', 'fentanyl']",[],[],['actiq'],['fentanyl'],['chronic'],['delta-9-thc-cooh'],3
"Sighs. Silence.. before poof, axolotl form and runs out of small crack before jumping into water.",F,62845,['silence'],['lorazepam'],[],[],['silence'],['lorazepam'],[],[],[],[],1
i need somethin just not sure what! maybe a tranquilizer or some heroin,T,63320,['tranquilizer'],['xylazine'],[],[],[],[],[],[],[],[],1
Heroin being more expensive than Fentanyl honestly makes sense. The scary thing is Xylazine right now.,T,63868,"['fentanyl', 'xylazine']","['fentanyl', 'xylazine']","['fentanyl', 'xylazine']","['fentanyl', 'xylazine']","['fentanyl', 'xylazine']","['fentanyl', 'xylazine']","['fentanyl', 'xylazine']","['fentanyl', 'xylazine']","['fentanyl', 'xylazine']","['fentanyl', 'xylazine']",2
"Dilaudid 👍
Fentanyl 👍
Stilnox 👍 
viagra 👍
Subutex  👍
lyrica 👍
vicodine👍
seconal 👍
Dexedrine  👍
Morphine 👍
Xanax 
Diazepam 
Methadone 
Oxycodone 
Heroin          ???",T,63871,"['dilaudid', 'fentanyl', 'stilnox', 'subutex', 'lyrica', 'vicodine', 'dexedrine', 'morphine', 'methadone', 'oxycodone']","['methadone', 'buprenorphine', 'zolpidem', 'hydrocodone', 'hydromorphone', 'oxycodone', 'pregabalin', 'fentanyl', 'morphine', 'amphetamine']","['dilaudid', 'fentanyl', 'stilnox', 'subutex', 'lyrica', 'vicodine', 'dexedrine', 'morphine', 'methadone', 'oxycodone']","['methadone', 'buprenorphine', 'zolpidem', 'hydrocodone', 'hydromorphone', 'oxycodone', 'pregabalin', 'fentanyl', 'morphine', 'amphetamine']","['dilaudid', 'fentanyl', 'lyrica', 'dexedrine', 'morphine', 'methadone', 'oxycodone']","['methadone', 'hydromorphone', 'oxycodone', 'pregabalin', 'fentanyl', 'morphine', 'amphetamine']","['dilaudid', 'fentanyl', 'stilnox', 'subutex', 'lyrica', 'vicodine', 'morphine', 'methadone', 'oxycodone']","['buprenorphine', 'zolpidem', 'hydrocodone', 'hydromorphone', 'oxycodone', 'pregabalin', 'fentanyl', 'morphine', 'methadone']","['fentanyl', 'morphine', 'methadone', 'oxycodone']","['fentanyl', 'oxycodone', 'morphine', 'methadone']",10
Why she post this?? 😅😭😭 just take the L in silence girl.🥲,F,63902,"['silence', 'girl']","['fentanyl', 'lorazepam']",[],[],['silence'],['lorazepam'],[],[],['girl'],['fentanyl'],2
"Crack fentanyl heroin codeine cocaíne marijuana lsd meth adderall speed pcp ecstasy ketamine xanax shrooms morphine tramadol  Ben-u-ron benadryl paracetamol
My favs <3",T,64085,"['fentanyl', ' codeine', 'lsd', ' meth', 'adderall', 'speed', 'pcp', 'ecstasy', 'ketamine', 'morphine', 'benadryl']","['diphenhydramine', 'methamphetamine', 'lsd', 'phencyclidine', 'codeine', 'ketamine', 'mdma', 'fentanyl', 'morphine', 'amphetamine']","['fentanyl', ' codeine', 'lsd', ' meth', 'adderall', 'pcp', 'ketamine', 'morphine']","['methamphetamine', 'lsd', 'phencyclidine', 'codeine', 'ketamine', 'fentanyl', 'morphine', 'amphetamine']","['fentanyl', 'codeine', 'lsd', 'meth', 'speed', 'ecstasy', 'ketamine', 'morphine', 'benadryl']","['diphenhydramine', 'methamphetamine', 'lsd', 'ketamine', 'codeine', 'mdma', 'fentanyl', 'morphine']","['fentanyl', 'codeine', 'lsd', 'meth', 'adderall', 'pcp', 'ketamine', 'morphine']","['methamphetamine', 'lsd', 'phencyclidine', 'codeine', 'ketamine', 'fentanyl', 'morphine', 'amphetamine']","['fentanyl', 'codeine', 'lsd', 'meth', 'speed', 'ketamine', 'morphine']","['methamphetamine', 'lsd', 'ketamine', 'codeine', 'fentanyl', 'morphine']",11
Imagine not dealing with your emotion since 2016 and using democratic candidates as heroin to avoid facing your problems,T,64607,['emotion'],['lorazepam'],[],[],['emotion'],['lorazepam'],[],[],[],[],1
"The officials of the Anti-Narcotic Force Intelligence and Anti-Narcotic Force Peshawar in a joint operation found 133 heroin-filled capsules in the stomach of Nadeem Khan,
 #Bahrain #ANF #Airport #Peshwar #Newspaper",T,64647,"['narcotic', 'narcotic', 'capsules']","['pregabalin', 'oxycodone']",['capsules'],['pregabalin'],[],[],[],[],[],[],3
Bitches wanna get it crackin when they're driving a 3k pound weapon but when I wanted to get it crack in the gas station with hands it was silence,T,65205,['silence'],['lorazepam'],[],[],['silence'],['lorazepam'],[],[],[],[],1
I made a crack recently about someone having more holidays than Judith Chalmers. Met with blanks looks and an uncomfortable silence,F,65238,['silence'],['lorazepam'],[],[],['silence'],['lorazepam'],[],[],[],[],1
"I wait for an explanation, a crack in his defenses, a breakdown. But none comes. There's only the deafening silence. 
 I have to say something. Anything.",T,65815,['silence'],['lorazepam'],[],[],['silence'],['lorazepam'],[],[],[],[],1
I'm already maxed out on 3 different nerve pain tablets as well as oxy which is 5 times stronger than morphine. Been on them for 5 years. The stimulator was the last thing that could help but it's caused the pain to spread. Thank u mate I've just had enough of it now 🥺,F,66008,"['nerve pain', ' oxy', 'morphine', 'stimulator']","['pregabalin', 'methamphetamine', 'morphine', 'oxycodone']","['nerve pain', ' oxy', 'morphine', 'stimulator']","['pregabalin', 'methamphetamine', 'morphine', 'oxycodone']",['morphine'],['morphine'],['morphine'],['morphine'],"['oxy', 'morphine']","['morphine', 'oxycodone']",4
went to the doctor for the THIRD time today & they prescribed me good shit y'all. codeine & a muscle relaxer. im bout to be high all day🙂,T,66009,"['doctor', 'codeine', 'muscle relaxer']","['codeine', 'cyclobenzaprine', 'mdma']",['codeine'],['codeine'],['codeine'],['codeine'],['codeine'],['codeine'],"['doctor', 'codeine']","['codeine', 'mdma']",3
Can definitely relate to this. I was having excrutiating pain on one side of my face. ER gave me morphine it helped only a tiny bit and wore off very fast. I was screaming in pain. They gave me anxiety meds!! Turns out I had trigeminal neuralgia :(.,F,66090,"['morphine', 'neuralgia']","['pregabalin', 'morphine']","['morphine', 'neuralgia']","['pregabalin', 'morphine']",['morphine'],['morphine'],['morphine'],['morphine'],['morphine'],['morphine'],2
My mom was in hospice for 5!days. They prescribed Atavan and morphine every 2 hours. She was very comfortable and absolutely no pain. Hospice was wonderful and kept her very comfortable while le she transitioned.,F,66175,"['atavan', 'morphine']","['lorazepam', 'morphine']",['morphine'],['morphine'],['morphine'],['morphine'],"['atavan', 'morphine']","['lorazepam', 'morphine']",['morphine'],['morphine'],2
"Same. Grandparents instead of mother though. They once insisted I wait for them to go shopping because it was ""selfish"" to beg to be taken to urgentcare. After waiting +1hr for them to come back, I ended up in ER for about 13 hrs on morphine for a 7mm kidney stone. 🙃",T,66583,"['mother', 'beg', 'morphine']","['benzoylecgonine', 'morphine', 'delta-9-thc-cooh']",['morphine'],['morphine'],"['beg', 'morphine']","['benzoylecgonine', 'morphine']",['morphine'],['morphine'],"['mother', 'morphine']","['morphine', 'delta-9-thc-cooh']",3
